,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4
32,33,23,32,3.11,0.97,3.3e-05,0.99,2.61,[94],"[97, 98, 99]",4.0,2.7165257989856553,2.710034535847327,2.7784933468107074,2.7678072589995977,2.6656092951603054,2.6745111087403597
33,34,24,32,1.39,0.97,2e-06,0.99,4.14,[90],"[97, 98, 99]",5.0,3.4569429597165087,3.9312339915461547,3.1870798805322282,3.0398949693565562,3.8580307539214194,4.420196122103647
34,35,25,32,5.08,0.97,1.8e-06,0.99,4.25,[86],"[97, 98, 99]",6.0,4.242417056568841,4.5665957893829585,4.38360815324283,3.723936762884456,4.380341692618892,4.724809824167379
35,36,18,33,6.95,0.61,5.8e-06,0.99,3.48,[107],"[91, 92, 93]",9.0,3.919963147633875,4.094399288246274,4.11392837950642,4.269758460784811,3.878799448225643,3.548499030089878
36,37,20,33,2.39,0.61,7e-07,0.99,4.96,[102],"[91, 92, 93]",7.0,4.262807087483877,4.552597759023464,3.725771542793143,4.9141985933005765,4.405554484280501,4.391903779846006
37,38,22,33,1.87,0.61,6.67e-05,0.99,2.32,[96],"[91, 92, 93]",5.0,2.6579451289921563,2.612370625795128,2.667958975547271,2.731074083884373,2.6690453282220328,2.6208683530556502
38,39,23,33,3.11,0.61,3.21e-05,0.99,2.62,[94],"[91, 92, 93]",4.0,2.9608743093212815,2.9529649967539284,2.883349728219395,2.857669460610463,3.084645506379106,3.078287544325718
39,40,25,33,5.08,0.61,7.4e-06,0.99,3.34,[86],"[91, 92, 93]",4.0,3.7322093485136936,3.5708256256055133,3.8692014910647794,3.7475424418272834,3.640964332046564,3.9112090453043677
40,41,26,33,1.21,0.61,7.47e-05,0.99,2.27,[82],"[91, 92, 93]",5.0,2.7454822481619545,2.8183529013999378,2.792186099663155,2.794114833272246,2.7025256031678335,2.647922995179699
41,42,27,33,3.46,0.61,5.2e-06,0.98,3.54,[78],"[91, 92, 93]",6.0,4.233638654662043,4.042844170675477,4.211442767964119,4.126835345076197,4.459014474644931,4.4406257323994005
42,43,23,36,3.11,2.1,4.7e-06,0.99,3.61,[94],"[87, 88, 89]",7.0,4.046227576443134,4.009970029046287,3.9872471353677175,4.1920866252900355,4.124790226926487,3.951460759131016
43,44,25,36,5.08,2.1,2.5e-06,0.98,4.0,[86],"[87, 88, 89]",5.0,4.442132483108301,4.46776635461284,4.428981788198655,4.433919019415148,4.426918170714686,4.454073313568702
44,45,27,36,3.46,2.1,9.1e-06,0.99,3.23,[78],"[87, 88, 89]",7.0,3.9452614657619827,4.021628420588328,4.163113441724151,4.140161242885945,3.8154005795806722,3.724302482065106
45,46,29,36,6.36,2.1,1e-06,0.99,4.68,[76],"[87, 88, 89]",9.0,5.262204742303279,5.976218716651887,4.443057326385825,6.038452958869178,5.560173820409756,5.702702623867056
46,47,25,37,5.08,3.04,5.2e-06,0.98,3.54,[86],"[79, 80, 81]",6.0,3.7769901684024005,3.771439020500507,3.922503880977928,3.9211489393270496,3.723840452785983,3.6123425708097
47,48,26,37,1.21,3.04,1.2e-06,0.98,4.56,[82],"[79, 80, 81]",5.0,4.1225647106994066,4.262192810300615,3.8508629656121682,3.8527448190885414,4.54032627349495,4.471287081882098
48,49,27,37,3.46,3.04,5.47e-05,0.99,2.39,[78],"[79, 80, 81]",4.0,2.6078424346139553,2.60073617761619,2.60670313493967,2.610753357301638,2.607493678945536,2.6136523760857022
49,50,28,37,5.13,3.04,8.9e-06,0.98,3.24,[77],"[79, 80, 81]",5.0,3.3972454880466834,3.532034510506982,3.6110180888090015,3.4250278404195407,3.341827498144339,3.1900325373056515
50,51,29,37,6.36,3.04,1.22e-05,0.99,3.07,[76],"[79, 80, 81]",6.0,3.858216551897363,3.7462469423694076,3.6706973292639535,3.801144336218849,3.895021311480851,4.458163974651906
