,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4
41,42,27,33,3.46,0.61,5.2e-06,0.98,3.54,[78],"[91, 92, 93]",6.0,4.4035593365153725,4.451102773932988,4.357130949352468,4.3750808910654655,4.4603372680933076,4.381189244377949
42,43,23,36,3.11,2.1,4.7e-06,0.99,3.61,[94],"[87, 88, 89]",7.0,3.774723129923479,3.77231881723683,3.7777900775379076,3.777750722390137,3.7711781835453113,3.7746120945248958
43,44,25,36,5.08,2.1,2.5e-06,0.98,4.0,[86],"[87, 88, 89]",5.0,4.348180188536279,4.3470123123388085,4.347050353647536,4.348703877639716,4.34907466061825,4.349063357174924
44,45,27,36,3.46,2.1,9.1e-06,0.99,3.23,[78],"[87, 88, 89]",7.0,3.5536801899269377,3.585175611996354,3.551266428676461,3.5371853184570927,3.5532205093023683,3.542900088123565
45,46,29,36,6.36,2.1,1e-06,0.99,4.68,[76],"[87, 88, 89]",9.0,5.24192798227954,5.352189831020158,5.232049934325403,5.201074423506286,5.247791318604049,5.187479293683891
46,47,25,37,5.08,3.04,5.2e-06,0.98,3.54,[86],"[79, 80, 81]",6.0,4.032114833687911,4.023682146169563,4.057720019268789,4.031174766440124,4.015672439299252,4.033185482426783
47,48,26,37,1.21,3.04,1.2e-06,0.98,4.56,[82],"[79, 80, 81]",5.0,4.732716888309521,4.5174749072363145,4.824896755533965,4.799341933720628,4.78877780256009,4.785354608011452
48,49,27,37,3.46,3.04,5.47e-05,0.99,2.39,[78],"[79, 80, 81]",4.0,2.61263684261235,2.6077018069287132,2.6158037430972185,2.6120274447133873,2.61128735320675,2.616432212546807
49,50,28,37,5.13,3.04,8.9e-06,0.98,3.24,[77],"[79, 80, 81]",5.0,3.436691587316753,3.450192422238094,3.4320930000558674,3.434952642493014,3.4411226743051495,3.425455236019823
50,51,29,37,6.36,3.04,1.22e-05,0.99,3.07,[76],"[79, 80, 81]",6.0,3.3845868348245904,3.3753412806572087,3.3883111957063834,3.3964125925177746,3.3819159811162764,3.381218902611533
