,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4,ring_classification
27,28,24,31,1.39,0.95,2.7e-06,0.99,3.94,[90],"[103, 104, 105]",7.0,5.010040703017319,5.02995998700858,4.951142925034718,5.100093454616269,5.043772901565326,4.937967831819901,mixed
28,29,18,32,6.95,0.97,1.3e-06,0.95,4.47,[107],"[97, 98, 99]",7.0,4.890466070249381,4.913907475870915,4.858393708130979,4.784957085129725,5.050147175775583,4.871539164851053,mixed
29,30,19,32,6.21,0.97,3.1e-06,0.96,3.86,[106],"[97, 98, 99]",6.0,5.013548526954832,4.892134182741827,5.230717798507802,4.9799838986570935,5.031307992117933,4.976073959116482,mixed
30,31,20,32,2.39,0.97,3.54e-05,0.99,2.57,[102],"[97, 98, 99]",5.0,2.6403610440935004,2.6405478114083647,2.639238301525782,2.632510147347369,2.641413944673877,2.648262665885122,mixed
31,32,21,32,3.82,0.97,8.3e-06,0.99,3.28,[100],"[97, 98, 99]",4.0,3.6534562215225534,3.760597942520891,3.7845225085375986,3.280466236587063,3.7984687221483187,3.9254375898342135,mixed
32,33,23,32,3.11,0.97,3.3e-05,0.99,2.61,[94],"[97, 98, 99]",4.0,2.770968427546277,2.7742568513523995,2.763747706136175,2.7733073378744226,2.780582070466232,2.763226930752399,mixed
33,34,24,32,1.39,0.97,2e-06,0.99,4.14,[90],"[97, 98, 99]",5.0,3.402002560647932,3.2705475927608303,4.161943981723134,3.3098920062097257,3.0855944616434727,3.872519427295468,mixed
34,35,25,32,5.08,0.97,1.8e-06,0.99,4.25,[86],"[97, 98, 99]",6.0,4.122148009904716,4.401200735531933,4.881301669940776,3.496280390619209,4.1747130534490235,4.911466305166462,mixed
35,36,18,33,6.95,0.61,5.8e-06,0.99,3.48,[107],"[91, 92, 93]",9.0,6.6323907711659755,7.001110223356562,6.787756628343677,6.649155306930551,6.752855179561022,6.182407356774312,mixed
36,37,20,33,2.39,0.61,7e-07,0.99,4.96,[102],"[91, 92, 93]",7.0,5.459848873122564,5.4820417756176,5.37476947641227,5.456084196229604,5.6468299972852,5.370538020383481,mixed
37,38,22,33,1.87,0.61,6.67e-05,0.99,2.32,[96],"[91, 92, 93]",5.0,2.6329932721251295,2.663497091054986,2.5618575906007535,2.6652220153538515,2.715764134196767,2.580643679804478,mixed
38,39,23,33,3.11,0.61,3.21e-05,0.99,2.62,[94],"[91, 92, 93]",4.0,2.8297789223966214,2.8087046000874043,2.8874867553167505,2.8352577421402767,2.7707945887860816,2.856573175337875,mixed
39,40,25,33,5.08,0.61,7.4e-06,0.99,3.34,[86],"[91, 92, 93]",4.0,3.612701508085748,3.789913834493497,3.3969885068772183,3.55690976133336,3.8717899298799563,3.586284153401223,mixed
40,41,26,33,1.21,0.61,7.47e-05,0.99,2.27,[82],"[91, 92, 93]",5.0,4.095285645762036,4.174949182459483,4.284814705265004,4.169367228357429,4.058499456153706,3.8750735820190334,mixed
41,42,27,33,3.46,0.61,5.2e-06,0.98,3.54,[78],"[91, 92, 93]",6.0,3.7910143274543877,3.9570921140616693,4.084484419813649,3.3088267004276912,3.9373673917832015,4.215683436431832,mixed
42,43,23,36,3.11,2.1,4.7e-06,0.99,3.61,[94],"[87, 88, 89]",7.0,4.695831992460117,4.687217925354888,4.755474926042241,4.787709504581219,4.6938353067608425,4.5751640865776,mixed
43,44,25,36,5.08,2.1,2.5e-06,0.98,4.0,[86],"[87, 88, 89]",5.0,4.438354449403653,4.421854908637174,4.438052838568637,4.442786590846246,4.449205597369524,4.440199591238208,mixed
44,45,27,36,3.46,2.1,9.1e-06,0.99,3.23,[78],"[87, 88, 89]",7.0,5.826100600008689,6.225945479833992,5.829009239509708,5.877692184011153,5.935186652592799,5.452469590281846,mixed
45,46,29,36,6.36,2.1,1e-06,0.99,4.68,[76],"[87, 88, 89]",9.0,7.539092628862579,7.774850236383469,7.650370791916215,7.359849025507805,7.57560692370011,7.391326336344416,mixed
46,47,25,37,5.08,3.04,5.2e-06,0.98,3.54,[86],"[79, 80, 81]",6.0,5.157239395314219,5.343511981280493,5.287337123075529,5.1778089082734615,5.149852070173415,4.908325480994137,mixed
47,48,26,37,1.21,3.04,1.2e-06,0.98,4.56,[82],"[79, 80, 81]",5.0,4.264655508799349,4.143067229628165,4.38401745245483,4.364515412461873,4.12483403006262,4.363662106480836,mixed
48,49,27,37,3.46,3.04,5.47e-05,0.99,2.39,[78],"[79, 80, 81]",4.0,2.5985024841562776,2.6021754811187296,2.5958852136623376,2.597349667231738,2.5996127824737187,2.5975213793094003,mixed
49,50,28,37,5.13,3.04,8.9e-06,0.98,3.24,[77],"[79, 80, 81]",5.0,3.7401487183792925,3.813497362053134,3.675582832047814,3.7305051165051504,3.7910119085221683,3.702782341057081,mixed
50,51,29,37,6.36,3.04,1.22e-05,0.99,3.07,[76],"[79, 80, 81]",6.0,3.6632481119883504,3.54240790171088,3.938659001752658,3.9533185144484535,3.401096920498344,3.704230473646035,mixed
